prod_ai,group,target_role,pt,a,b,c,d,expected,n_drug,n_event,N,prr,ror,ror_ci_lower,ror_ci_upper,chi2,pval,pval_adj,fdr_sig,ebgm,eb05,eb95,ic,ic025,criteria_met,is_signal,signal_strength
omeprazole,negative_control,neg,HEPATIC ENZYME INCREASED,24,5795,5621,1397847,23.30842120873889,5819,5645,1409287,1.051,1.0512,0.7063,1.5646,0.0016,0.9682176376071561,1.0,False,1.0278,0.7267,1.4199,0.0413,-0.5359,0,False,None
omeprazole,negative_control,neg,HEPATIC FAILURE,8,5811,1495,1401973,6.205944566294871,5819,1503,1409287,1.3706,1.3711,0.6984,2.6921,0.2712,0.6024993065310431,0.6914233853056007,False,1.2789,0.694,2.2005,0.342,-0.6577,0,False,None
omeprazole,negative_control,neg,HEPATIC FUNCTION ABNORMAL,5,5814,3037,1400431,12.560534511423151,5819,3042,1409287,0.4366,0.4361,0.1889,1.0071,3.9939,0.045663945375935475,0.06973218700642389,False,0.3996,0.1832,0.7826,-1.2477,-2.5123,0,False,None
omeprazole,negative_control,neg,HEPATIC LESION,9,5810,306,1403162,1.3006470647923383,5819,315,1409287,7.4743,7.4849,3.9223,14.2833,40.0241,2.5084993699290214e-10,7.729343159902458e-10,True,6.5102,3.6629,10.8833,2.3994,1.4569,3,False,None
omeprazole,negative_control,neg,HEPATIC STEATOSIS,19,5800,1370,1402098,5.735234199989073,5819,1389,1409287,3.4311,3.4393,2.1979,5.3817,28.5562,9.102003668099639e-08,2.432147719283871e-07,True,3.2702,2.2121,4.6939,1.645,0.9962,3,False,None
omeprazole,negative_control,neg,HEPATITIS,4,5815,1509,1401959,6.2472349493041515,5819,1513,1409287,0.7189,0.7187,0.2848,1.8136,0.4912,0.48338250035002095,0.5750376546626993,False,0.6401,0.2668,1.3452,-0.5844,-1.9982,0,False,None
omeprazole,negative_control,neg,HEPATITIS ACUTE,4,5815,333,1403135,1.3914859074127555,5819,337,1409287,3.2538,3.2556,1.2838,8.2556,3.209,0.07323248275665706,0.10734165961052286,False,2.7389,1.1415,5.7553,1.2504,-0.1634,1,False,None
omeprazole,negative_control,neg,HEPATITIS CHOLESTATIC,3,5816,254,1403214,1.061162843338511,5819,257,1409287,3.3163,3.3177,1.155,9.53,1.9594,0.1615802595686227,0.2199233024487575,False,2.6589,0.9639,6.1706,1.1647,-0.4678,1,False,None
omeprazole,negative_control,neg,HEPATITIS E,5,5814,99,1403369,0.42941998329651804,5819,104,1409287,13.3297,13.3413,5.6516,31.4937,38.7489,4.819829820584179e-10,1.461605465740474e-09,True,9.7383,4.4645,19.0747,2.565,1.3005,4,True,Moderate
omeprazole,negative_control,neg,HEPATOJUGULAR REFLUX,7,5812,4,1403464,0.04541942131020864,5819,11,1409287,401.9098,402.4271,125.0248,1295.3239,921.0745,2.5735186767817403e-202,4.567918228944725e-201,True,52.2246,27.124,92.9998,3.7815,2.7127,4,True,Strong
omeprazole,negative_control,neg,HEPATOTOXICITY,22,5797,1644,1401824,6.878977809346145,5819,1666,1409287,3.2994,3.3083,2.1806,5.0191,31.2422,2.2775574054538223e-08,6.296927654216174e-08,True,3.1639,2.2019,4.4317,1.6084,1.0056,3,False,None
omeprazole,negative_control,neg,HERNIA,8,5811,1620,1401848,6.7220743539108785,5819,1628,1409287,1.2649,1.2653,0.6445,2.4839,0.0905,0.7635363406569345,0.8377090913931705,False,1.182,0.6414,2.0337,0.235,-0.7647,0,False,None
omeprazole,negative_control,neg,HERPES ZOSTER,9,5810,4492,1398976,18.58480139247719,5819,4501,1409287,0.5099,0.5091,0.2692,0.9628,4.4736,0.034421975887006226,0.0535743531004898,False,0.4847,0.2727,0.8102,-1.0064,-1.949,0,False,None
omeprazole,negative_control,neg,HIATUS HERNIA,22,5797,689,1402779,2.935746231959849,5819,711,1409287,7.8692,7.8958,5.1844,12.0253,117.9377,1.7892249947001336e-27,9.198699432494588e-27,True,7.2878,5.0719,10.2079,2.7112,2.1084,4,True,Moderate
omeprazole,negative_control,neg,HIP FRACTURE,9,5810,2300,1401168,9.533949436842885,5819,2309,1409287,0.9958,0.9958,0.5263,1.8843,0.0001,0.9912020407137436,1.0,False,0.9405,0.5292,1.5722,-0.0789,-1.0215,0,False,None
omeprazole,negative_control,neg,HOSPITALISATION,29,5790,14932,1388536,61.774542020184676,5819,14961,1409287,0.4764,0.4737,0.3298,0.6805,17.1137,3.520831389882587e-05,7.871078231019194e-05,True,0.4695,0.3428,0.6307,-1.0779,-1.603,0,False,None
omeprazole,negative_control,neg,HOT FLUSH,10,5809,6636,1396832,27.44158854796787,5819,6646,1409287,0.3815,0.3804,0.2075,0.6973,10.5523,0.0011604096034358814,0.0022341785211694625,True,0.3651,0.2118,0.5955,-1.412,-2.3062,0,False,None
omeprazole,negative_control,neg,HUMAN RHINOVIRUS TEST POSITIVE,25,5794,39,1403429,0.26425845125939573,5819,64,1409287,155.6765,156.3571,94.9711,257.4211,2232.0319,0.0,0.0,True,70.782,50.4095,97.177,5.0603,4.4948,4,True,Strong
omeprazole,negative_control,neg,HUNGER,6,5813,1329,1402139,5.512266131738957,5819,1335,1409287,1.179,1.1792,0.5454,2.5495,0.0,1.0,1.0,False,1.0806,0.5314,2.0069,0.1125,-1.0419,0,False,None
omeprazole,negative_control,neg,HYDROCEPHALUS,8,5811,319,1403149,1.350195524403475,5819,327,1409287,6.4155,6.4234,3.2488,12.6999,28.1335,1.1322925279288744e-07,3.0070786436713894e-07,True,5.592,3.0344,9.6215,2.1998,1.2,3,False,None
omeprazole,negative_control,neg,HYDRONEPHROSIS,9,5810,452,1403016,1.9034866567278348,5819,461,1409287,5.0627,5.0694,2.6649,9.6435,22.9624,1.651975262019236e-06,4.077415514522044e-06,True,4.5411,2.555,7.5915,1.9828,1.0402,3,False,None
omeprazole,negative_control,neg,HYPERAESTHESIA,6,5813,460,1403008,1.924131848232475,5819,466,1409287,3.4038,3.4065,1.57,7.3912,6.6753,0.009775979512450008,0.01660475562052483,True,3.0059,1.4784,5.5829,1.423,0.2686,3,False,None
omeprazole,negative_control,neg,HYPERBILIRUBINAEMIA,3,5816,677,1402791,2.8077460446310796,5819,680,1409287,1.2458,1.2459,0.4357,3.5628,0.0,1.0,1.0,False,1.0561,0.3828,2.4508,0.0815,-1.5511,0,False,None
omeprazole,negative_control,neg,HYPERCHLORHYDRIA,14,5805,149,1403319,0.6730332430512734,5819,163,1409287,23.3887,23.4446,13.6661,40.22,245.504,2.4810833566774804e-55,1.87096009769902e-54,True,18.4217,11.6573,27.9747,3.6277,2.872,4,True,Strong
omeprazole,negative_control,neg,HYPERCHOLESTEROLAEMIA,3,5816,913,1402555,3.782199083650101,5819,916,1409287,0.9239,0.9239,0.3233,2.6401,0.0212,0.8843531224475334,0.942228297898087,False,0.7903,0.2865,1.834,-0.291,-1.9236,0,False,None
omeprazole,negative_control,neg,HYPERCOAGULATION,3,5816,85,1403383,0.3633553704816691,5819,88,1409287,9.8715,9.8768,3.3905,28.7717,12.617,0.0003822486520082792,0.0007770352283795642,True,6.7549,2.4487,15.6764,2.0193,0.3868,3,False,None
omeprazole,negative_control,neg,HYPEREOSINOPHILIC SYNDROME,4,5815,63,1403405,0.2766455661621799,5819,67,1409287,17.0891,17.1015,6.5712,44.507,37.7146,8.188760178905299e-10,2.454464796562755e-09,True,11.0755,4.6158,23.2736,2.5346,1.1208,4,True,Moderate
omeprazole,negative_control,neg,HYPERGASTRINAEMIA,10,5809,18,1403450,0.11561307242598562,5819,28,1409287,136.8666,137.1121,64.2672,292.5246,764.9102,2.2984678849323667e-168,3.625925273021648e-167,True,48.9717,28.4077,79.8787,4.0922,3.198,4,True,Strong
omeprazole,negative_control,neg,HYPERGLYCAEMIA,9,5810,1933,1401535,8.01859238040229,5819,1942,1409287,1.1848,1.1851,0.6262,2.2431,0.0291,0.8646362561767182,0.9252981773638972,False,1.1163,0.628,1.8661,0.1573,-0.7852,0,False,None
omeprazole,negative_control,neg,HYPERGLYCAEMIC CRISIS,3,5816,6,1403462,0.03716134470835252,5819,9,1409287,129.8478,129.9253,35.4186,476.6022,163.9005,1.5903913463178522e-37,9.665542792825843e-37,True,24.1349,8.7493,56.0109,2.7039,1.0714,4,True,Strong
omeprazole,negative_control,neg,HYPERHIDROSIS,175,5644,6988,1396480,29.57630134954768,5819,7163,1409287,6.0558,6.213,5.3366,7.2334,716.7124,6.942992338020921e-158,1.0386322209514054e-156,True,5.9006,5.2025,6.6707,2.5448,2.331,4,True,Moderate
omeprazole,negative_control,neg,HYPERKALAEMIA,30,5789,1855,1401613,7.783237197249389,5819,1885,1409287,3.9639,3.9795,2.7799,5.6967,60.9268,5.923795595501125e-15,2.194825044803858e-14,True,3.8166,2.8018,5.1023,1.8805,1.3643,3,False,None
omeprazole,negative_control,neg,HYPERKERATOSIS,5,5814,388,1403080,1.6227120522647267,5819,393,1409287,3.4139,3.4162,1.4718,7.9293,5.1244,0.02359168922313107,0.0378154114367728,True,2.9518,1.3533,5.7819,1.3735,0.1089,3,False,None
omeprazole,negative_control,neg,HYPERLIPIDAEMIA,19,5800,522,1402946,2.2338097208020793,5819,541,1409287,8.9997,9.0266,5.7396,14.1961,118.9842,1.055684101450758e-27,5.454059718528435e-27,True,8.1985,5.5458,11.7676,2.8345,2.1858,4,True,Moderate
omeprazole,negative_control,neg,HYPERNATRAEMIA,3,5816,307,1403161,1.2800018732876979,5819,310,1409287,2.7447,2.7458,0.9571,7.8774,1.1679,0.27983617902201835,0.3587643320795107,False,2.234,0.8099,5.1846,0.9755,-0.6571,0,False,None
omeprazole,negative_control,neg,HYPERPARATHYROIDISM SECONDARY,10,5809,68,1403400,0.32206498747238854,5819,78,1409287,36.964,37.029,19.3291,70.9366,262.644,4.55205929559121e-59,3.584777074744813e-58,True,24.4132,14.1617,39.8208,3.675,2.7808,4,True,Strong
omeprazole,negative_control,neg,HYPERREFLEXIA,3,5816,176,1403292,0.7390978558661224,5819,179,1409287,4.7819,4.7842,1.6603,13.7857,4.2133,0.040108646741742575,0.061909014173367825,False,3.6922,1.3385,8.5686,1.4981,-0.1345,1,False,None
omeprazole,negative_control,neg,HYPERSENSITIVITY,116,5703,12198,1391270,50.844977637628105,5819,12314,1409287,2.303,2.3296,1.9375,2.8011,83.2846,7.105005847470648e-20,3.0535791448191157e-19,True,2.2783,1.951,2.6476,1.182,0.9195,3,False,None
omeprazole,negative_control,neg,HYPERSOMNIA,5,5814,2169,1401299,8.976529266217598,5819,2174,1409287,0.6113,0.611,0.2645,1.4113,1.3541,0.24456263082526022,0.31827234909763435,False,0.5575,0.2556,1.092,-0.7849,-2.0495,0,False,None
omeprazole,negative_control,neg,HYPERTENSION,124,5695,15743,1387725,65.5154507208255,5819,15867,1409287,1.907,1.9268,1.6122,2.3028,52.1189,5.223990622042485e-13,1.8096256851838106e-12,True,1.8908,1.6276,2.1866,0.9153,0.6613,2,False,None
omeprazole,negative_control,neg,HYPERTENSIVE NEPHROPATHY,3,5816,24,1403444,0.11148403412505757,5819,27,1409287,34.4494,34.4695,11.2434,105.6754,51.3865,7.585915840837743e-13,2.6088192737784265e-12,True,15.2152,5.5157,35.3105,2.517,0.8844,4,True,Moderate
omeprazole,negative_control,neg,HYPERTHERMIA MALIGNANT,11,5808,93,1403375,0.42941998329651804,5819,104,1409287,29.6597,29.7164,16.0976,54.8568,237.1678,1.6303075589785424e-53,1.204158061839434e-52,True,21.2896,12.6778,33.9935,3.6292,2.7766,4,True,Strong
omeprazole,negative_control,neg,HYPERTHYROIDISM,4,5815,1132,1402336,4.690587509854274,5819,1136,1409287,0.9582,0.9582,0.3795,2.4191,0.0078,0.9297038662494251,0.9808322807795575,False,0.8486,0.3537,1.7832,-0.206,-1.6198,0,False,None
omeprazole,negative_control,neg,HYPERTONIC BLADDER,4,5815,256,1403212,1.073549958241295,5819,260,1409287,4.2306,4.2331,1.6662,10.7545,5.508,0.018929189810835155,0.03080378968554926,True,3.4875,1.4535,7.3285,1.5159,0.1021,3,False,None
omeprazole,negative_control,neg,HYPERTRANSAMINASAEMIA,13,5806,966,1402502,4.042328496608569,5819,979,1409287,3.3683,3.3738,1.9705,5.7766,17.7815,2.4777891351447093e-05,5.636549929578109e-05,True,3.1582,1.9631,4.8678,1.5715,0.7872,3,False,None
omeprazole,negative_control,neg,HYPERTRIGLYCERIDAEMIA,6,5813,456,1403012,1.9076156950287628,5819,462,1409287,3.4336,3.4363,1.5837,7.4563,6.7954,0.009139384950072852,0.015607957394184854,True,3.0308,1.4906,5.6291,1.4328,0.2784,3,False,None
omeprazole,negative_control,neg,HYPOACUSIS,5,5814,4584,1398884,18.94815676295886,5819,4589,1409287,0.2893,0.2886,0.125,0.6663,9.6155,0.0019294169850441077,0.0036051305459083595,True,0.2655,0.1217,0.52,-1.8221,-3.0867,0,False,None
omeprazole,negative_control,neg,HYPOAESTHESIA,52,5767,10219,1393249,42.40935238883208,5819,10271,1409287,1.2388,1.241,0.9451,1.6296,1.9711,0.16033450031176505,0.21838894446380408,False,1.2247,0.9699,1.5297,0.291,-0.1011,0,False,None
omeprazole,negative_control,neg,HYPOAESTHESIA ORAL,9,5810,875,1402593,3.6500698580204034,5819,884,1409287,2.6167,2.6193,1.3813,4.9668,6.475,0.010940281654940416,0.018459065935755106,True,2.4202,1.3617,4.046,1.1948,0.2522,3,False,None
omeprazole,negative_control,neg,HYPOCALCAEMIA,143,5676,1128,1402340,5.248007680479562,5819,1271,1409287,30.6641,31.414,26.3535,37.4463,3607.7102,0.0,0.0,True,26.7997,23.3107,30.6888,4.6418,4.4054,4,True,Strong
omeprazole,negative_control,neg,HYPOGLYCAEMIA,17,5802,2295,1401173,9.54633655174567,5819,2312,1409287,1.8384,1.8409,1.1494,2.9485,5.0945,0.024001991175414652,0.038431325427417076,True,1.7693,1.1695,2.5899,0.8007,0.1149,2,False,None
omeprazole,negative_control,neg,HYPOKALAEMIA,146,5673,2876,1400592,12.47795374540459,5819,3022,1409287,12.2815,12.5729,10.6281,14.8735,1427.0299,0.0,0.0,True,11.6209,10.1228,13.289,3.4968,3.2627,4,True,Strong
omeprazole,negative_control,neg,HYPOMAGNESAEMIA,247,5572,735,1402733,4.0547156115113525,5819,982,1409287,81.147,84.7067,73.1697,98.0628,14566.8866,0.0,0.0,True,59.6107,53.6269,66.11,5.7639,5.584,4,True,Strong
omeprazole,negative_control,neg,HYPONATRAEMIA,132,5687,2832,1400636,12.238469523950764,5819,2964,1409287,11.2804,11.5199,9.6594,13.7388,1169.4588,2.6473743764323707e-256,5.5625031413643115e-255,True,10.711,9.263,12.3324,3.3787,3.1326,4,True,Strong
omeprazole,negative_control,neg,HYPOPHAGIA,9,5810,1862,1401606,7.7254306610363965,5819,1871,1409287,1.23,1.2304,0.65,2.3288,0.0781,0.7799084978712522,0.8517436949208477,False,1.1581,0.6516,1.9361,0.2078,-0.7347,0,False,None
omeprazole,negative_control,neg,HYPOPHOSPHATAEMIA,28,5791,495,1402973,2.1594870313853742,5819,523,1409287,13.8701,13.9335,9.5435,20.3428,298.7021,6.317323751468825e-67,5.389272720310305e-66,True,12.4707,9.0534,16.8358,3.4217,2.8874,4,True,Strong
omeprazole,negative_control,neg,HYPOPHYSITIS,9,5810,157,1403311,0.6854203579540576,5819,166,1409287,14.5453,14.5675,7.5646,28.0532,89.4751,3.105177115879287e-21,1.3841451332493042e-20,True,11.678,6.5705,19.5224,3.0025,2.06,4,True,Moderate
omeprazole,negative_control,neg,HYPOPNOEA,21,5798,218,1403250,0.9868401539218058,5819,239,1409287,23.7283,23.8126,15.2786,37.1134,387.5065,2.888828433561664e-86,2.88491668212827e-85,True,19.5533,13.4891,27.5964,3.854,3.237,4,True,Strong
omeprazole,negative_control,neg,HYPOTENSION,124,5695,11985,1391483,49.99852478593785,5819,12109,1409287,2.5049,2.5378,2.123,3.0337,109.4409,1.2992257349006018e-25,6.4135139189370405e-25,True,2.4766,2.1318,2.864,1.3018,1.0479,3,False,None
omeprazole,negative_control,neg,HYPOTHYROIDISM,41,5778,2891,1400577,12.106340298321065,5819,2932,1409287,3.461,3.4787,2.5578,4.7312,67.0087,2.7030964955523215e-16,1.0508875411016538e-15,True,3.3657,2.5863,4.3199,1.719,1.2774,3,False,None
omeprazole,negative_control,neg,HYPOTONIA,3,5816,450,1403018,1.8704543503204103,5819,453,1409287,1.8735,1.874,0.6545,5.3662,0.2128,0.6445540545294366,0.7310397773401914,False,1.5611,0.5659,3.6228,0.5622,-1.0704,0,False,None
omeprazole,negative_control,neg,HYPOVOLAEMIA,3,5816,296,1403172,1.2345824519774893,5819,299,1409287,2.8466,2.8477,0.9924,8.1715,1.3027,0.25372484851312005,0.32883239746670073,False,2.3107,0.8376,5.3625,1.0128,-0.6198,0,False,None
omeprazole,negative_control,neg,HYPOVOLAEMIC SHOCK,3,5816,253,1403215,1.057033805037583,5819,256,1409287,3.3294,3.3308,1.1596,9.5678,1.9783,0.1595661943813249,0.21744284618667242,False,2.6685,0.9674,6.1928,1.1686,-0.464,1,False,None
omeprazole,negative_control,neg,HYPOXIA,31,5788,2336,1401132,9.773433658296714,5819,2367,1409287,3.2511,3.2633,2.2938,4.6425,44.2114,2.947557361253513e-11,9.478192953671095e-11,True,3.1479,2.3228,4.1891,1.6164,1.1086,3,False,None
omeprazole,negative_control,neg,HYPOXIC-ISCHAEMIC ENCEPHALOPATHY,5,5814,140,1403328,0.5987105536345684,5819,145,1409287,9.4399,9.4479,4.0287,22.1564,25.5294,4.356871569841425e-07,1.1162733308174573e-06,True,7.3432,3.3665,14.3834,2.3236,1.059,3,False,None
omeprazole,negative_control,neg,HYSTERECTOMY,11,5808,608,1402860,2.5558747082744677,5819,619,1409287,4.5574,4.5644,2.5455,8.1848,24.8051,6.3430635904158e-07,1.6092223591096155e-06,True,4.177,2.4873,6.6694,1.912,1.0594,3,False,None
omeprazole,negative_control,neg,IDIOPATHIC ANGIOEDEMA,3,5816,3,1403465,0.024774229805568346,5819,6,1409287,241.1459,241.2904,54.8256,1061.9325,248.3295,6.006701228916861e-56,4.557553658771796e-55,True,26.7485,9.6967,62.0762,2.7376,1.105,4,True,Strong
omeprazole,negative_control,neg,ILEUS,8,5811,738,1402730,3.080262572492331,5819,746,1409287,2.7755,2.7781,1.4122,5.4652,6.3714,0.011597673877170861,0.019492444130386304,True,2.54,1.3783,4.3702,1.2474,0.2477,3,False,None
omeprazole,negative_control,neg,ILL-DEFINED DISORDER,27,5792,6758,1396710,28.015524871796874,5819,6785,1409287,0.9812,0.9811,0.674,1.4281,0.0096,0.9220628790172903,0.9752206701208255,False,0.9624,0.6945,1.3061,-0.0523,-0.5965,0,False,None
omeprazole,negative_control,neg,ILLNESS,53,5766,20420,1383048,84.53380113490013,5819,20473,1409287,0.6318,0.6284,0.4799,0.8228,11.6089,0.0006563623689958599,0.0013026567468634193,True,0.6269,0.4976,0.7814,-0.6685,-1.0569,0,False,None
omeprazole,negative_control,neg,IMMUNE THROMBOCYTOPENIA,5,5814,652,1402816,2.712778163709734,5819,657,1409287,2.0326,2.0336,0.8782,4.709,1.1829,0.2767696909697902,0.3551416217315707,False,1.8036,0.8269,3.5329,0.7756,-0.489,0,False,None
omeprazole,negative_control,neg,IMMUNE-MEDIATED HEPATITIS,3,5816,322,1403146,1.3419374478016188,5819,325,1409287,2.6171,2.6181,0.9128,7.5088,1.0038,0.3164029759568765,0.39929362554448394,False,2.1374,0.7748,4.9603,0.9261,-0.7064,0,False,None
omeprazole,negative_control,neg,IMMUNISATION,33,5786,14,1403454,0.1940648001436187,5819,47,1409287,557.1301,560.3498,302.4432,1038.1847,5400.4417,0.0,0.0,True,116.4953,86.7904,153.718,5.5929,5.1007,4,True,Strong
omeprazole,negative_control,neg,IMMUNODEFICIENCY,5,5814,1623,1401845,6.7220743539108785,5819,1628,1409287,0.8169,0.8168,0.3535,1.8873,0.2234,0.6364972510618552,0.7230695050186664,False,0.742,0.3402,1.4535,-0.393,-1.6576,0,False,None
omeprazole,negative_control,neg,IMPAIRED GASTRIC EMPTYING,5,5814,1332,1402136,5.520524208340813,5819,1337,1409287,0.9953,0.9953,0.4306,2.3007,0.0001,0.9930126043097761,1.0,False,0.901,0.413,1.7647,-0.1305,-1.395,0,False,None
omeprazole,negative_control,neg,IMPAIRED HEALING,24,5795,2629,1400839,10.954338612362138,5819,2653,1409287,2.2468,2.2521,1.5117,3.3552,14.4549,0.00014355301324768305,0.0003040283932298755,True,2.1775,1.5396,3.0083,1.0969,0.5197,3,False,None
omeprazole,negative_control,neg,IMPAIRED QUALITY OF LIFE,19,5800,1956,1401512,8.154850644332914,5819,1975,1409287,2.4034,2.4082,1.5404,3.7647,13.1966,0.00028045085896296663,0.0005779866102701911,True,2.3105,1.5629,3.3163,1.1719,0.5232,3,False,None
omeprazole,negative_control,neg,IMPAIRED WORK ABILITY,38,5781,963,1402505,4.133167339228986,5819,1001,1409287,9.6358,9.6933,7.0166,13.3913,270.6777,8.076182678210592e-61,6.51661348487999e-60,True,9.01,6.8517,11.6735,3.0548,2.5961,4,True,Moderate
omeprazole,negative_control,neg,INABILITY TO AFFORD MEDICATION,5,5814,1943,1401525,8.043366610207856,5819,1948,1409287,0.6824,0.6821,0.2953,1.5758,0.8087,0.36851023561556295,0.45630674742524796,False,0.6215,0.2849,1.2173,-0.6354,-1.9,0,False,None
omeprazole,negative_control,neg,INAPPROPRIATE AFFECT,3,5816,73,1403395,0.3138069108705324,5819,76,1409287,11.4831,11.4894,3.9306,33.5842,15.2945,9.198462948156123e-05,0.00019830068471982288,True,7.5845,2.7495,17.6017,2.1046,0.472,3,False,None
omeprazole,negative_control,neg,INAPPROPRIATE ANTIDIURETIC HORMONE SECRETION,51,5768,467,1403001,2.138841839880734,5819,518,1409287,26.5647,26.793,20.0697,35.7685,1098.4273,7.256207064097816e-241,1.4561776081012624e-239,True,22.9069,18.0987,28.6729,4.2866,3.8906,4,True,Strong
omeprazole,negative_control,neg,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,95,5724,28300,1375168,117.2440425548522,5819,28395,1409287,0.8137,0.8106,0.662,0.9927,4.1326,0.04206394543410956,0.0646766595593783,False,0.8101,0.6823,0.956,-0.3021,-0.5922,0,False,None
omeprazole,negative_control,neg,INCONTINENCE,4,5815,664,1402804,2.7581975850199427,5819,668,1409287,1.633,1.6335,0.6462,4.1296,0.2004,0.6543772525145958,0.7403593215149411,False,1.4244,0.5936,2.9933,0.4659,-0.948,0,False,None
omeprazole,negative_control,neg,INCORRECT DOSE ADMINISTERED,49,5770,21137,1382331,87.47780544346183,5819,21186,1409287,0.5647,0.561,0.4239,0.7423,16.8088,4.1340767119487454e-05,9.183378238139155e-05,True,0.5601,0.4404,0.7042,-0.8297,-1.2337,0,False,None
omeprazole,negative_control,neg,INCORRECT PRODUCT ADMINISTRATION DURATION,62,5757,2076,1401392,8.827883887384187,5819,2138,1409287,7.2582,7.3261,5.6888,9.4347,316.0539,1.0482251879105954e-70,9.197692755313077e-70,True,6.9579,5.6216,8.5336,2.7442,2.3851,4,True,Moderate
omeprazole,negative_control,neg,INCORRECT ROUTE OF PRODUCT ADMINISTRATION,3,5816,2100,1401368,8.683367546851706,5819,2103,1409287,0.4018,0.4015,0.1406,1.1459,3.1116,0.07773739771407023,0.11350491153064106,False,0.3488,0.1264,0.8094,-1.3917,-3.0242,0,False,None
omeprazole,negative_control,neg,INCREASED APPETITE,5,5814,1691,1401777,7.002848958373987,5819,1696,1409287,0.7841,0.7839,0.3393,1.8113,0.3242,0.5690665342699777,0.6600921186286702,False,0.7127,0.3267,1.3959,-0.448,-1.7126,0,False,None
omeprazole,negative_control,neg,INFARCTION,3,5816,251,1403217,1.0487757284357266,5819,254,1409287,3.3559,3.3573,1.1687,9.6445,2.0168,0.1555672456883046,0.21254324508174255,False,2.6878,0.9744,6.2377,1.1762,-0.4563,1,False,None
